SOUNDS/en;anglmode.wav;angle mode
SOUNDS/en;autotrim.wav;servo auto trim
SOUNDS/en;autotune.wav;autotune
SOUNDS/en;fm-manual.wav;flight mode, manual
SOUNDS/en;osd-alt1.wav;O.S.D., alt 1
SOUNDS/en;osd-alt2.wav;O.S.D., alt 2
SOUNDS/en;osd-alt3.wav;O.S.D., alt 3
SOUNDS/en;osd-defa.wav;O.S.D., default
SOUNDS/en;warn-off.wav;warnings, off
SOUNDS/en;warn-on.wav;warnings, on
